src_ip,dst_ip,src_port,dst_port,protocol,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,avg_pkt_size,pkt_size_entropy,duration,pkt_rate,byte_rate,syn_count,fin_count,rst_count,ack_count
207.241.227.212,10.8.8.130,80,33868,TCP,0,406,0,545804,1344.344827586207,0.13750989892888718,9.217990,44.04430900879692861458951463,59210.73900058472617132368336,1,1,0,406
10.8.8.130,207.241.236.176,43547,80,TCP,305,0,17369,0,56.94754098360656,0.9811152244796091,4.750374,64.20547097975864637184356432,3656.343689991566979778855307,1,1,0,304
207.241.236.176,10.8.8.130,80,43547,TCP,0,407,0,545829,1341.103194103194,0.16386661593727925,4.757255,85.55353875291528412918794557,114736.1240883660850637605089,1,1,2,405
10.8.8.130,207.241.236.176,43548,80,TCP,669,0,37266,0,55.70403587443946,0.8875323672421407,8.636809,77.45916344798177197156959243,4314.788019510446508658464023,1,1,0,668
10.8.8.130,207.241.236.176,43549,80,TCP,443,0,23419,0,52.864559819413095,0.06927062230027739,7.125979,62.16689664676250098407531092,3286.425626570047427869209269,1,1,0,442
207.241.236.176,10.8.8.130,80,43548,TCP,0,1212,0,1637024,1350.6798679867986,0.11068023050673226,8.641134,140.2593687356312261793417392,189445.5056477541026443982931,1,1,2,1210
207.241.236.176,10.8.8.130,80,43549,TCP,0,809,0,1091387,1349.0568603213844,0.11754862503573375,7.132339,113.4270258326195656151509344,153019.5073453463162645522037,1,1,0,809
10.8.8.130,207.241.236.176,43550,80,TCP,705,0,38663,0,54.84113475177305,0.7217209736423432,13.941321,50.56909599886553074848502520,2773.266607949131936636420609,1,1,0,704
207.241.236.176,10.8.8.130,80,43550,TCP,0,1210,0,1636981,1352.8768595041322,0.08864901513767254,13.941371,86.79203788493972364697847866,117418.9396437409204589706421,1,1,0,1210
10.8.8.130,207.241.227.212,33873,80,TCP,312,0,17014,0,54.532051282051285,0.5982685767973184,11.788210,26.46712265899572539002952950,1443.306490128696383929366715,1,1,0,311
207.241.227.212,10.8.8.130,80,33873,TCP,0,808,0,1091389,1350.7289603960396,0.10147900834344918,11.786344,68.55391290123553156093187166,92597.75550416651677568548822,1,1,0,808
10.8.8.130,207.241.236.176,43552,80,TCP,241,0,13635,0,56.57676348547718,1.0848361765567875,4.372467,55.11762581627259851246447372,3118.376879688285812105614519,1,1,0,240
10.8.8.130,207.241.227.212,33875,80,TCP,745,0,41661,0,55.920805369127514,0.8899234689426908,10.398533,71.64472142368543716695422325,4006.430522459273822567087107,1,1,0,744
207.241.236.176,10.8.8.130,80,43552,TCP,0,405,0,545748,1347.525925925926,0.11969791034016028,4.368994,92.69868532664498967039094126,124913.8817769033328953988035,1,1,0,405
207.241.227.212,10.8.8.130,80,33875,TCP,0,1213,0,1638412,1350.7106347897775,0.11162728871933128,10.387970,116.7696864738731436459674027,157722.0573413284790002281485,1,1,0,1213
10.8.8.130,207.241.227.212,33876,80,TCP,279,0,15674,0,56.17921146953405,0.8806748222680992,3.247788,85.90462185339683501509334969,4826.053917312336888984133201,1,1,0,278
207.241.227.212,10.8.8.130,80,33876,TCP,0,407,0,545832,1341.1105651105652,0.16386661593727925,3.248000,125.3078817733990147783251232,168051.7241379310344827586207,1,1,2,405
10.8.8.130,207.241.227.212,33877,80,TCP,396,0,21442,0,54.14646464646464,0.5392984098144359,9.625735,41.13971556457766601719245336,2227.570154383015946314748952,1,1,0,395
10.8.8.130,207.241.236.176,43556,80,TCP,478,0,25853,0,54.08577405857741,0.5600880941458626,7.336769,65.15129480020428611013921796,3523.758210187618010053199167,1,1,0,477
10.8.8.130,207.241.236.176,43557,80,TCP,384,0,21199,0,55.205729166666664,0.766653617596557,9.415567,40.78352371131765086478594438,2251.484164469330418444263633,1,1,0,383
207.241.227.212,10.8.8.130,80,33877,TCP,0,808,0,1091388,1350.7277227722773,0.10147900834344918,9.612385,84.05822280318568180529598013,113539.7718672317016016316450,1,1,0,808
207.241.236.176,10.8.8.130,80,43556,TCP,0,808,0,1091393,1350.7339108910892,0.10147900834344918,7.332847,110.1891257242923519337032397,148836.1887272433203638368563,1,1,0,808
207.241.236.176,10.8.8.130,80,43557,TCP,0,808,0,1091366,1350.700495049505,0.10147900834344918,9.423076,85.74694717521115185741895746,115818.4439985414529183464083,1,1,0,808
10.8.8.130,207.241.227.212,33880,80,TCP,387,0,20498,0,52.96640826873385,0.07260939367173856,6.637066,58.30889733505738830983449615,3088.412861948336810271285535,1,1,0,386
207.241.227.212,10.8.8.130,80,33880,TCP,0,809,0,1091444,1349.1273176761433,0.1150764371494544,6.637067,121.8911907925594242155458126,164446.7352823167221304229715,1,1,0,809
10.8.8.130,207.241.236.176,43559,80,TCP,255,0,14262,0,55.92941176470588,0.8247412476726469,6.218548,41.00635711101691262976501910,2293.461431832640031081210598,1,1,0,254
207.241.236.176,10.8.8.130,80,43559,TCP,0,406,0,545805,1344.347290640394,0.13750989892888718,6.215149,65.32425851737424155076571776,87818.48995092474854585143494,1,1,0,406
10.8.8.130,207.241.239.206,56897,6969,TCP,6,0,672,0,112.0,1.2516291673878228,2.018161,2.973003640442957722401731081,332.9764077296112649089938811,1,1,0,5
10.8.8.130,207.241.226.111,49025,6969,TCP,6,0,672,0,112.0,1.2516291673878228,2.016584,2.975328575452349121087938811,333.2368004506631015618491469,1,1,0,5
10.8.8.130,207.241.224.2,51278,443,TCP,31,0,2293,0,73.96774193548387,1.2091509960524198,5.905728,5.249141172773280449082653316,388.2671196506171635402104533,1,1,0,30
10.8.8.130,207.241.224.2,51279,443,TCP,31,0,2281,0,73.58064516129032,1.2091509960524198,5.934557,5.223641798368437610423153742,384.3589336154324577217810866,1,1,0,30
10.8.8.130,207.241.224.2,51280,443,TCP,32,0,2340,0,73.125,1.1808927290103626,5.959100,5.369938413518819956033629239,392.6767464885637092849591381,1,1,0,31
10.8.8.130,207.241.224.2,51281,443,TCP,47,0,3387,0,72.06382978723404,1.1262763721961973,7.547400,6.227310067042955189866709065,448.7638127037125367676285873,1,1,0,46
207.241.239.206,10.8.8.130,6969,56897,TCP,0,5,0,451,90.2,1.3709505944546687,2.038415,2.452886188533738223080187302,221.2503342057431877218328947,1,1,0,5
207.241.226.111,10.8.8.130,6969,49025,TCP,0,5,0,451,90.2,1.3709505944546687,2.036628,2.455038426261447844181657131,221.4444660487825955451854732,1,1,0,5
207.241.224.2,10.8.8.130,443,51279,TCP,0,44,0,43946,998.7727272727273,1.6596651164457077,5.935499,7.413024583105818061800701171,7403.926780208370012361218492,1,1,2,42
207.241.224.2,10.8.8.130,443,51280,TCP,0,44,0,43946,998.7727272727273,1.6596651164457077,5.967329,7.373483178152235279804415007,7364.433903342684809233745952,1,1,2,42
207.241.224.2,10.8.8.130,443,51278,TCP,0,44,0,43946,998.7727272727273,1.6596651164457077,5.906986,7.448807225884740542808125836,7439.665507925700179414679500,1,1,2,42
207.241.224.2,10.8.8.130,443,51281,TCP,0,45,0,44256,983.4666666666667,1.7320814052978983,7.547640,5.962128559390749956277723898,5863.554700542156223667265529,1,1,2,43
10.8.8.130,207.241.227.188,59035,80,TCP,1740,0,100688,0,57.86666666666667,1.1593472700265561,22.282922,78.08670694085811546618526960,4518.617441644322948309920934,1,1,0,1739
10.8.8.130,207.241.227.188,59036,80,TCP,133,0,8504,0,63.93984962406015,1.6244858350898985,3.301633,40.28309627387417075126157268,2575.695118143052241118258753,1,1,0,132
10.8.8.130,207.241.227.188,59037,80,TCP,317,0,19973,0,63.00630914826498,1.6151128437308966,3.516613,90.14355574525829256730837314,5679.612741009602137056309580,1,1,0,316
10.8.8.130,207.241.227.188,59038,80,TCP,1399,0,80459,0,57.51179413867048,0.8968099183707802,16.065927,87.07869766867482965657692830,5008.052134184351765073997909,1,1,0,1398
10.8.8.130,207.241.237.128,47682,80,TCP,289,0,20894,0,72.29757785467127,1.5304416411956212,2.837349,101.8556405997288313845071579,7363.916106196312120926963867,1,1,0,288
10.8.8.130,207.241.237.128,47683,80,TCP,149,0,9243,0,62.033557046979865,1.4055436563690689,2.879796,51.73977601191195487458139396,3209.602346832900663797018956,1,1,0,148
10.8.8.130,207.241.237.128,47684,80,TCP,170,0,9534,0,56.082352941176474,0.20788184435188115,3.524393,48.23525639734274809875062174,2705.146673483916237491108398,1,1,0,169
10.8.8.130,207.241.237.128,47685,80,TCP,424,0,24463,0,57.695754716981135,1.1812028748009091,7.054947,60.09967190398453737497957107,3467.495928743334287273880300,1,1,0,423
207.241.227.188,10.8.8.130,80,59037,TCP,0,409,0,546292,1335.6772616136918,0.21741797203737268,3.513308,116.4145016605432828547909833,155492.2027900770441988006745,1,1,1,408
207.241.237.128,10.8.8.130,80,47685,TCP,0,568,0,759303,1336.8010563380283,0.24874703588951685,7.052386,80.54011791186699083118819645,107666.1147021731368646015689,1,1,0,568
207.241.227.188,10.8.8.130,80,59035,TCP,0,3239,0,4369448,1349.0114232787898,0.19143258743398064,22.281373,145.3680614744881296139156236,196103.1755089778354323137986,1,1,0,3239
207.241.227.188,10.8.8.130,80,59036,TCP,0,173,0,227877,1317.208092485549,0.2795212661030241,3.302758,52.38046505375204601729827011,68995.97245695869936580276242,1,1,0,173
207.241.237.128,10.8.8.130,80,47683,TCP,0,172,0,226626,1317.593023255814,0.2808494459477201,2.877670,59.77057828034486233654310605,78753.29693814787658070591833,1,1,0,172
207.241.237.128,10.8.8.130,80,47684,TCP,0,253,0,334179,1320.8656126482213,0.3185670515111313,3.522363,71.82678219138686160398573344,94873.52666377656135951916370,1,1,2,251
207.241.237.128,10.8.8.130,80,47682,TCP,0,336,0,448899,1336.0089285714287,0.19267604909157449,2.835828,118.4839136929320113913819879,158295.5665858437112547023303,1,1,2,334
207.241.227.188,10.8.8.130,80,59038,TCP,0,2445,0,3279477,1341.2993865030676,0.2518698115772658,16.067363,152.1718280716007972185603823,204107.9796354884121308518392,1,1,1,2444
10.8.8.130,5.165.40.169,0,0,OTHER,1742,0,98451,0,56.51607347876005,1.189377444233241,125.583822,13.87121344340037684153298026,783.9465182067798509906793568,0,0,0,0
10.8.8.130,108.0.130.54,0,0,OTHER,31,0,5248,0,169.29032258064515,3.79290598780623,106.941744,0.2898774495392556904626503940,49.07344694135528592090287961,0,0,0,0
10.8.8.130,181.43.85.213,0,0,OTHER,66,0,7530,0,114.0909090909091,2.68620530814702,106.660970,0.6187830468820975470221206501,70.59752034882112922843285599,0,0,0,0
5.165.40.169,10.8.8.130,0,0,OTHER,0,4229,0,6049489,1430.4774178292741,0.19894024274112143,125.391171,33.72645750313632528401860128,48244.93584161519633627155456,0,0,0,0
108.0.130.54,10.8.8.130,0,0,OTHER,0,26,0,2222,85.46153846153847,2.1619781796795534,106.658139,0.2437694886088346244256146266,20.83291552649348213360445001,0,0,0,0
181.43.85.213,10.8.8.130,0,0,OTHER,0,94,0,76756,816.5531914893617,1.600145074211573,106.249636,0.8847089132615946091335315257,722.4118866628399555175887850,0,0,0,0
10.8.8.130,207.241.239.206,56911,6969,TCP,6,0,666,0,111.0,1.2516291673878228,1.183494,5.069734193836217167133927168,562.7404955158201055518659157,1,1,0,5
10.8.8.130,207.241.226.111,49039,6969,TCP,6,0,666,0,111.0,1.2516291673878228,1.183230,5.070865343170812099084708806,562.8660530919601429984026774,1,1,0,5
207.241.226.111,10.8.8.130,6969,49039,TCP,0,5,0,418,83.6,1.3709505944546687,1.166949,4.284677393784989746766996673,358.1990301204251428297209218,1,1,0,5
207.241.239.206,10.8.8.130,6969,56911,TCP,0,5,0,418,83.6,1.3709505944546687,1.161817,4.303603751709606590366641218,359.7812736429231109546512058,1,1,0,5
10.8.8.130,207.241.237.128,47688,80,TCP,1119,0,65299,0,58.354781054512955,1.3301516346143758,18.673490,59.92452401773851593890590350,3496.882478851034273721730646,1,1,0,1118
10.8.8.130,207.241.237.128,47689,80,TCP,1139,0,64686,0,56.79192273924495,0.9139414221329739,22.342376,50.97935868593385054481224378,2895.215799787811287393963829,1,1,0,1138
207.241.237.128,10.8.8.130,80,47688,TCP,0,1833,0,2474010,1349.7054009819967,0.14076806189244762,18.676821,98.14304050994545592100497188,132464.1918450682800889937319,1,1,0,1833
207.241.237.128,10.8.8.130,80,47689,TCP,0,2043,0,2759246,1350.58541360744,0.13505305465045833,22.364572,91.34983669707607192303970762,123375.7569784925908709542932,1,1,1,2042
10.8.8.130,207.241.227.188,59047,80,TCP,14,0,1043,0,74.5,1.5216406363433184,1.920445,7.289977062607885151618505086,543.1032911642874437955786289,1,1,0,13
10.8.8.130,207.241.227.188,59048,80,TCP,349,0,20674,0,59.2378223495702,1.3598581008827735,5.530074,63.10946291134621345030825989,3738.467152519116380721125974,1,1,0,348
10.8.8.130,207.241.237.128,47692,80,TCP,742,0,50078,0,67.49056603773585,1.4098886951029503,4.852129,152.9225624462993461220837286,10320.83029944175020903195278,1,1,0,741
207.241.227.188,10.8.8.130,80,59047,TCP,0,13,0,10826,832.7692307692307,1.8230264907128848,1.917147,6.780909340806938643724242325,5646.932655659685981304511339,1,1,0,13
207.241.227.188,10.8.8.130,80,59048,TCP,0,545,0,730077,1339.5908256880734,0.222838152264648,5.529333,98.56523381753278379146273158,132037.0829537667563158160306,1,1,0,545
207.241.237.128,10.8.8.130,80,47692,TCP,0,1072,0,1438974,1342.3264925373135,0.2055924071183797,4.850638,221.0018558383453887921547640,296656.6459917231506453377886,1,1,0,1072
10.8.8.130,207.241.227.188,59050,80,TCP,704,0,41196,0,58.51704545454545,1.2338252067797635,14.336091,49.10683114385922913017223454,2873.586670173898868247976384,1,1,0,703
10.8.8.130,207.241.224.2,51298,443,TCP,43,0,2917,0,67.83720930232558,0.9437118586957923,4.038639,10.64715118137570602373720454,722.2730231644868481684052474,1,1,0,42
10.8.8.130,207.241.224.2,51299,443,TCP,30,0,2229,0,74.3,1.2389205950315936,4.046478,7.413854715137460280273363651,550.8494053347132988243109193,1,1,0,29
10.8.8.130,207.241.224.2,51300,443,TCP,30,0,2236,0,74.53333333333333,1.2389205950315936,4.051602,7.404478524790934548852527963,551.8804660477509883744750842,1,1,0,29
207.241.227.188,10.8.8.130,80,59050,TCP,0,1443,0,1946560,1348.967428967429,0.1578622571111927,14.339303,100.6325063359076797526351176,135749.9733424978884956960600,1,1,0,1443
207.241.224.2,10.8.8.130,443,51300,TCP,0,41,0,41570,1013.9024390243902,1.6775166666010206,4.051914,10.11867477937587026773026278,10259.34903850377870803773229,1,1,2,39
207.241.224.2,10.8.8.130,443,51298,TCP,0,41,0,41570,1013.9024390243902,1.6775166666010206,4.033236,10.16553457323102342635045408,10306.86029778569863008264332,1,1,2,39
207.241.224.2,10.8.8.130,443,51299,TCP,0,41,0,41570,1013.9024390243902,1.6775166666010206,4.046858,10.13131669062764248214293657,10272.16670315588043860199691,1,1,2,39
10.8.8.130,207.241.237.128,47697,80,TCP,2046,0,114885,0,56.151026392961874,0.9068151105571294,26.680679,76.68470506316574626905109874,4305.924897938317087057641974,1,1,0,2045
10.8.8.130,142.165.133.217,0,0,OTHER,3,0,333,0,111.0,1.584962500721156,116.696345,0.02570774603094895559925205884,2.853559809435334071516978531,0,0,0,0
10.8.8.130,186.137.116.108,0,0,OTHER,1,0,86,0,86.0,-0.0,0.0,0,0,0,0,0,0
207.241.237.128,10.8.8.130,80,47697,TCP,0,3861,0,5219645,1351.889406889407,0.12429440169710201,26.685706,144.6841990989483283672539898,195597.0361061461143280226500,1,1,1,3860
10.8.8.130,207.241.224.2,51302,443,TCP,30,0,2229,0,74.3,1.2389205950315936,3.305496,9.075793768923030008204517567,674.3314770309811296095956552,1,1,0,29
186.137.116.108,10.8.8.130,0,0,OTHER,0,1,0,96,96.0,-0.0,0.0,0,0,0,0,0,0
142.165.133.217,10.8.8.130,0,0,OTHER,0,3,0,762,254.0,1.584962500721156,116.663811,0.02571491514193720278861797169,6.531588446052049508308964808,0,0,0,0
207.241.224.2,10.8.8.130,443,51302,TCP,0,41,0,41570,1013.9024390243902,1.6775166666010206,3.307992,12.39422586269857968217577310,12566.53583200926725336699726,1,1,2,39
10.8.8.130,207.241.237.128,47699,80,TCP,292,0,19167,0,65.64041095890411,1.3311465653133892,6.831564,42.74277456816623543305749606,2805.653288178226830634976120,1,1,0,291
207.241.237.128,10.8.8.130,80,47699,TCP,0,458,0,595609,1300.4563318777293,0.6131476389980245,6.833482,67.02293208645314350721930635,87160.39641283901823404232279,1,1,0,458
10.8.8.130,177.32.19.111,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,177.71.76.254,0,0,OTHER,3,0,336,0,112.0,0.9182958340544896,30.010425,0.09996526207143017801314043370,11.19610935200017993747172857,0,0,0,0
10.8.8.130,176.14.246.0,0,0,OTHER,2,0,211,0,105.5,1.0,17.093161,0.1170058598289690245122011078,12.34411821195623208603721687,0,0,0,0
10.8.8.130,182.211.104.136,0,0,OTHER,3,0,333,0,111.0,1.584962500721156,27.922270,0.1074411213701464816435053454,11.92596447208625946242909334,0,0,0,0
10.8.8.130,114.202.9.182,0,0,OTHER,1,0,86,0,86.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,207.241.227.188,59057,80,TCP,224,0,13336,0,59.535714285714285,1.0568506461464624,3.595649,62.29751569188204966613815753,3708.927094941692028337582450,1,1,0,223
177.32.19.111,10.8.8.130,0,0,OTHER,0,1,0,347,347.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,121.190.221.170,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
176.14.246.0,10.8.8.130,0,0,OTHER,0,2,0,445,222.5,1.0,17.092556,0.1170100013128522147302018493,26.03472529210961777746991146,0,0,0,0
177.71.76.254,10.8.8.130,0,0,OTHER,0,3,0,792,264.0,0.9182958340544896,30.026864,0.09991053344764874547005641348,26.37638083017926880409489316,0,0,0,0
10.8.8.130,188.163.83.43,0,0,OTHER,3,0,333,0,111.0,1.584962500721156,13.380168,0.2242124314134172306356691485,24.88757988688931260055927549,0,0,0,0
10.8.8.130,182.126.197.176,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
207.241.227.188,10.8.8.130,80,59057,TCP,0,453,0,603050,1331.2362030905076,0.27909977547004594,3.603243,125.7200804941548488403363304,167363.1226092717032961695895,1,1,3,450
114.202.9.182,10.8.8.130,0,0,OTHER,0,1,0,98,98.0,-0.0,0.0,0,0,0,0,0,0
188.163.83.43,10.8.8.130,0,0,OTHER,0,3,0,775,258.3333333333333,1.584962500721156,13.384121,0.2241462102741001818498203954,57.90443765414254697787026881,0,0,0,0
182.211.104.136,10.8.8.130,0,0,OTHER,0,2,0,411,205.5,1.0,27.928948,0.07161028764850004375388575323,14.71591411176675899142352229,0,0,0,0
121.190.221.170,10.8.8.130,0,0,OTHER,0,1,0,153,153.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,207.241.227.188,59058,80,TCP,2281,0,127273,0,55.797018851380976,0.8365824453225166,18.943218,120.4124874664906458870926788,6718.657833109453736952190488,1,1,0,2280
207.241.227.188,10.8.8.130,80,59058,TCP,0,4289,0,5797663,1351.7516903707158,0.12308793544433552,18.943135,226.4144768012264073502089279,306056.1517404590106125517239,1,1,2,4287
10.8.8.130,95.211.100.159,0,0,OTHER,3,0,372,0,124.0,0.9182958340544896,53.468835,0.05610745025583594630404795616,6.957323831723657341701946564,0,0,0,0
10.8.8.130,196.219.246.209,0,0,OTHER,3,0,372,0,124.0,0.9182958340544896,24.007463,0.1249611422914616175811663232,15.49518164414124058006462407,0,0,0,0
95.211.100.159,10.8.8.130,0,0,OTHER,0,3,0,949,316.3333333333333,0.9182958340544896,53.483167,0.05609241502097286048898338425,17.74390061830108153468174388,0,0,0,0
10.8.8.130,96.21.228.188,0,0,OTHER,3,0,333,0,111.0,1.584962500721156,69.402411,0.04322616400170881671531555294,4.798104204189678655400026377,0,0,0,0
196.219.246.209,10.8.8.130,0,0,OTHER,0,3,0,1011,337.0,0.9182958340544896,24.003909,0.1249796439404931921713250954,42.11814000794620576173655716,0,0,0,0
10.8.8.130,80.197.118.21,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,46.191.176.129,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
80.197.118.21,10.8.8.130,0,0,OTHER,0,1,0,347,347.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,85.230.176.179,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
96.21.228.188,10.8.8.130,0,0,OTHER,0,3,0,762,254.0,1.584962500721156,69.397317,0.04322933694972674519967392976,10.98025158523059328071717816,0,0,0,0
10.8.8.130,95.211.210.136,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,207.241.237.128,47702,80,TCP,990,0,56489,0,57.05959595959596,1.2146624259703473,18.958347,52.21974257565809930580973120,2979.637412481161991601904955,1,1,0,989
85.230.176.179,10.8.8.130,0,0,OTHER,0,1,0,347,347.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,71.244.132.186,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
46.191.176.129,10.8.8.130,0,0,OTHER,0,1,0,340,340.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,135.23.225.201,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
95.211.210.136,10.8.8.130,0,0,OTHER,0,1,0,322,322.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,37.48.81.69,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
207.241.237.128,10.8.8.130,80,47702,TCP,0,1611,0,2182483,1354.738050900062,0.07340260915863404,18.961301,84.96252445968765539875138315,115101.9647860661037974134792,1,1,0,1611
37.48.81.69,10.8.8.130,0,0,OTHER,0,1,0,322,322.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,82.44.39.1,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
71.244.132.186,10.8.8.130,0,0,OTHER,0,1,0,347,347.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,46.191.187.169,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
135.23.225.201,10.8.8.130,0,0,OTHER,0,1,0,313,313.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,91.121.198.25,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
91.121.198.25,10.8.8.130,0,0,OTHER,0,1,0,313,313.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,198.245.61.44,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
46.191.187.169,10.8.8.130,0,0,OTHER,0,1,0,347,347.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,185.87.145.25,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
198.245.61.44,10.8.8.130,0,0,OTHER,0,1,0,313,313.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,72.207.233.40,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
185.87.145.25,10.8.8.130,0,0,OTHER,0,1,0,318,318.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,93.80.87.228,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,207.241.227.188,59060,80,TCP,275,0,15215,0,55.32727272727273,0.8031771492312967,4.092411,67.19755176105234787024079449,3717.857272888768992166231593,1,1,0,274
93.80.87.228,10.8.8.130,0,0,OTHER,0,1,0,347,347.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,88.88.199.128,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
72.207.233.40,10.8.8.130,0,0,OTHER,0,1,0,347,347.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,78.181.244.85,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
88.88.199.128,10.8.8.130,0,0,OTHER,0,1,0,347,347.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,213.213.187.156,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
207.241.227.188,10.8.8.130,80,59060,TCP,0,407,0,545857,1341.1719901719903,0.16201185548970315,4.087731,99.56623858076766793118236009,133535.4503513073634248437581,1,1,0,407
213.213.187.156,10.8.8.130,0,0,OTHER,0,1,0,313,313.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,212.85.82.244,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
212.85.82.244,10.8.8.130,0,0,OTHER,0,1,0,347,347.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,178.121.152.91,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
178.121.152.91,10.8.8.130,0,0,OTHER,0,1,0,335,335.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,88.185.245.104,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
88.185.245.104,10.8.8.130,0,0,OTHER,0,1,0,347,347.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,72.185.177.174,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.130,207.241.227.188,59061,80,TCP,1174,0,66059,0,56.26831345826235,0.9887606447762236,11.805028,99.44914997236770637053973951,5595.835943802928718169918784,1,1,0,1173
207.241.227.188,10.8.8.130,80,59061,TCP,0,2019,0,2728394,1351.3590886577513,0.11249926327286124,11.803808,171.0464961815712353166029132,231145.2371980296528035698310,1,1,2,2017
10.8.8.130,207.241.227.188,59062,80,TCP,676,0,44105,0,65.24408284023669,1.7095392381164685,3.541611,190.8735883189881666845963602,12453.37220829729747281674921,1,1,0,675
207.241.227.188,10.8.8.130,80,59062,TCP,0,810,0,1091483,1347.5098765432099,0.13451272515497512,3.537891,228.9499591705906145780070669,308512.3312165355009524035647,1,1,1,809
10.8.8.130,207.241.237.128,47706,80,TCP,359,0,19951,0,55.57381615598886,0.8400454539620378,5.218956,68.78770390093344339365957483,3822.795210383072783139003280,1,1,0,358
207.241.237.128,10.8.8.130,80,47706,TCP,0,646,0,869971,1346.7043343653252,0.14265791094868224,5.225907,123.6149055082687081878801134,166472.7290401455670757248455,1,1,0,646
10.8.8.130,207.241.227.188,59064,80,TCP,1328,0,77057,0,58.02484939759036,1.3323264354678244,13.730931,96.71594737458079135347777947,5611.928280755325330816970823,1,1,0,1327
207.241.227.188,10.8.8.130,80,59064,TCP,0,2229,0,3018261,1354.0874831763122,0.10166688333416496,13.732139,162.3199415619081630327219962,219795.4011388903068924659152,1,1,0,2229
10.8.8.130,207.241.239.206,56933,6969,TCP,6,0,668,0,111.33333333333333,1.2516291673878228,1.235841,4.854993482171250185096626508,540.5226076817325206074244179,1,1,0,5
207.241.239.206,10.8.8.130,6969,56933,TCP,0,5,0,418,83.6,1.3709505944546687,1.246799,4.010269498130813386921227880,335.2585300437359991466146508,1,1,0,5
10.8.8.130,207.241.227.188,59066,80,TCP,482,0,27125,0,56.27593360995851,0.8242240315454977,7.991667,60.31282334461633599097660100,3394.160442370784468371867847,1,1,0,481
207.241.227.188,10.8.8.130,80,59066,TCP,0,935,0,1262215,1349.9625668449198,0.13083740582479877,7.993799,116.9656630095402699017075611,157899.2666690768682074693147,1,1,1,934
10.8.8.130,207.241.237.128,47710,80,TCP,952,0,55028,0,57.80252100840336,1.2335348755650701,8.728048,109.0736439579617343992608657,6304.731596343191513153914827,1,1,0,951
